 2159449 | 17Am07 Jul 19 04:28:24 17 | 17AP99 Sr0310_1  | 23:31:55.2  34:54:00 2000 | 118 | r | 1.04 | 0.48 0.50   284 |    OG94 | OB20927 |P 1 V Q R|
 2159450 | 17Am07 Jul 19 04:31:09 17 | 17AP99 Sr0311_1  | 23:36:38.4  34:54:00 2000 | 119 | r | 1.04 | 0.43 0.46   289 |    OG94 | OB20930 |P 1 V Q R|
 2159500 | 17Am07 Jul 19 20:35:19 17 | 17AP30 Nr4195_2  | 14:24:55.2  60:42:46 2000 |  30 | r | 1.40 | 0.72 0.74    75 |   OG941 | OB12584 |A 1 O Q R|
 2159501 | 17Am07 Jul 19 20:36:35 17 | 17AP30 Nr4195_2  | 14:24:55.2  60:42:46 2000 |  30 | r | 1.40 | 0.67 0.69    74 |   OG941 | OB12584 |A 1 O Q R|
 2159502 | 17Am07 Jul 19 20:41:57 17 | 17AP30 Nr4195_2  | 14:24:55.2  60:42:46 2000 | 271 | r | 1.41 | 0.70 0.71   661 |   OG941 | OB12584 |A 1 V Q R|
 2159503 | 17Am07 Jul 19 20:45:05 17 | 17AP30 Nr4196_2  | 14:32:45.6  60:42:46 2000 | 143 | r | 1.40 | 0.66 0.67   344 |   OG941 | OB12587 |A 1 V Q R|
 2159504 | 17Am07 Jul 19 20:48:21 17 | 17AP30 Nr4197_2  | 14:40:36.0  60:42:46 2000 | 150 | r | 1.39 | 0.68 0.69   354 |   OG941 | OB12590 |A 1 V Q R|
 2159505 | 17Am07 Jul 19 20:51:32 17 | 17AP30 Nr4198_2  | 14:48:26.4  60:42:46 2000 | 146 | r | 1.39 | 0.70 0.71   339 |   OG941 | OB12593 |A 1 V Q R|
 2159506 | 17Am07 Jul 19 20:54:37 17 | 17AP30 Nr4199_2  | 14:56:16.8  60:42:46 2000 | 139 | r | 1.38 | 0.67 0.68   320 |   OG941 | OB12596 |A 1 V Q R|
 2159507 | 17Am07 Jul 19 20:57:39 17 | 17AP30 Nr4200_2  | 15:04:07.2  60:42:46 2000 | 137 | r | 1.37 | 0.69 0.68   315 |   OG941 | OB12599 |A 2 V Q R|
 2159508 | 17Am07 Jul 19 21:00:58 17 | 17AP30 Nr4201_2  | 15:11:57.6  60:42:46 2000 | 153 | r | 1.37 | 0.67 0.67   350 |   OG941 | OB12602 |A 2 V Q R|
 2159509 | 17Am07 Jul 19 21:04:36 17 | 17AP30 Nr4293_2  | 14:31:33.6  61:41:34 2000 | 155 | r | 1.46 | 0.63 0.65   370 |   OG962 | OB12878 |A 2 V Q R|
 2159510 | 17Am07 Jul 19 21:07:41 17 | 17AP30 Nr4294_2  | 14:39:38.4  61:41:34 2000 | 135 | r | 1.45 | 0.73 0.74   316 |   OG962 | OB12881 |A 2 V Q R|
 2159511 | 17Am07 Jul 19 21:11:09 17 | 17AP30 Nr4295_2  | 14:47:43.2  61:41:34 2000 | 161 | r | 1.44 | 0.73 0.75   368 |   OG962 | OB12884 |A 1 V Q R|
 2159512 | 17Am07 Jul 19 21:14:33 17 | 17AP30 Nr4296_2  | 14:55:48.0  61:41:34 2000 | 159 | r | 1.43 | 0.79 0.81   366 |   OG962 | OB12887 |A 2 V Q R|
 2159513 | 17Am07 Jul 19 21:17:35 17 | 17AP30 Nr4297_2  | 15:03:52.8  61:41:34 2000 | 136 | r | 1.43 | 0.72 0.73   320 |   OG962 | OB12890 |A 2 V Q R|
 2159514 | 17Am07 Jul 19 21:20:58 17 | 17AP30 Nr4298_2  | 15:11:57.6  61:41:34 2000 | 155 | r | 1.42 | 0.73 0.74   353 |   OG962 | OB12893 |A 2 V Q R|
 2159515 | 17Am07 Jul 19 21:24:54 17 | 17AP30 Nr4299_2  | 15:20:02.4  61:41:34 2000 | 189 | r | 1.41 | 0.72 0.75   428 |   OG962 | OB12896 |A 1 V Q R|
 2159516 | 17Am07 Jul 19 21:27:54 17 | 17AP30 Nr1456_3  | 15:18:02.4  38:29:13 2000 | 100 | r | 1.14 | 0.66 0.68   202 |   OG345 |  OB4368 |A 1 V Q R|
 2159517 | 17Am07 Jul 19 21:30:59 17 | 17AP30 Nr1457_3  | 15:23:00.0  38:29:13 2000 | 140 | r | 1.13 | 0.69 0.72   281 |   OG345 |  OB4371 |A 1 V Q R|
 2159518 | 17Am07 Jul 19 21:33:44 17 | 17AP30 Nr1458_3  | 15:27:57.6  38:29:13 2000 | 119 | r | 1.13 | 0.70 0.71   238 |   OG345 |  OB4374 |A 1 V Q R|
 2159519 | 17Am07 Jul 19 21:36:40 17 | 17AP30 Nr1459_3  | 15:32:55.2  38:29:13 2000 | 131 | r | 1.12 | 0.71 0.71   258 |   OG345 |  OB4377 |A 1 V Q R|
 2159520 | 17Am07 Jul 19 21:39:20 17 | 17AP30 Nr1460_3  | 15:37:52.8  38:29:13 2000 | 114 | r | 1.12 | 0.58 0.59   226 |   OG345 |  OB4380 |A 1 V Q R|
 2159521 | 17Am07 Jul 19 21:42:03 17 | 17AP30 Nr1461_3  | 15:42:50.4  38:29:13 2000 | 118 | r | 1.12 | 0.54 0.55   232 |   OG345 |  OB4383 |A 1 V Q R|
 2159522 | 17Am07 Jul 19 21:44:42 17 | 17AP30 Nr1462_3  | 15:47:48.0  38:29:13 2000 | 112 | r | 1.11 | 0.52 0.53   216 |   OG345 |  OB4386 |A 1 V Q R|
 2159523 | 17Am07 Jul 19 21:47:09 17 | 17AP30 Nr0872_1  | 15:41:21.6  34:54:00 2000 | 102 | r | 1.11 | 0.56 0.58   198 |   OG208 |  OB2614 |P 1 V Q R|
 2159524 | 17Am07 Jul 19 21:49:37 17 | 17AP30 Nr0873_1  | 15:46:04.8  34:54:00 2000 | 102 | r | 1.11 | 0.59 0.60   195 |   OG208 |  OB2617 |P 1 V Q R|
 2159525 | 17Am07 Jul 19 21:52:05 17 | 17AP30 Nr0874_1  | 15:50:48.0  34:54:00 2000 | 103 | r | 1.10 | 0.58 0.60   198 |   OG208 |  OB2620 |P 1 V Q R|
 2159526 | 17Am07 Jul 19 21:54:33 17 | 17AP30 Nr0875_1  | 15:55:31.2  34:54:00 2000 | 103 | r | 1.10 | 0.69 0.69   197 |   OG208 |  OB2623 |P 1 V Q R|
 2159527 | 17Am07 Jul 19 21:57:02 17 | 17AP30 Nr0876_1  | 16:00:14.4  34:54:00 2000 | 103 | r | 1.10 | 0.69 0.70   197 |   OG208 |  OB2626 |P 1 V Q R|
 2159528 | 17Am07 Jul 19 21:59:36 17 | 17AP30 Nr0877_1  | 16:04:57.6  34:54:00 2000 | 109 | r | 1.09 | 0.65 0.65   206 |   OG208 |  OB2629 |P 1 V Q R|
 2159529 | 17Am07 Jul 19 22:02:10 17 | 17AP30 Nr0878_1  | 16:09:40.8  34:54:00 2000 | 109 | r | 1.09 | 0.71 0.71   203 |   OG208 |  OB2632 |P 1 V Q R|
 2159530 | 17Am07 Jul 19 22:04:45 17 | 17AP30 Nr1021_1  | 15:41:07.2  35:52:48 2000 | 107 | r | 1.15 | 0.59 0.60   205 |   OG244 |  OB3061 |P 1 V Q R|
 2159531 | 17Am07 Jul 19 22:07:19 17 | 17AP30 Nr1022_1  | 15:45:52.8  35:52:48 2000 | 109 | r | 1.14 | 0.56 0.56   207 |   OG244 |  OB3064 |P 1 V Q R|
 2159532 | 17Am07 Jul 19 22:09:48 17 | 17AP30 Nr1023_1  | 15:50:38.4  35:52:48 2000 | 104 | r | 1.14 | 0.65 0.66   198 |   OG244 |  OB3067 |P 1 V Q R|
 2159533 | 17Am07 Jul 19 22:12:15 17 | 17AP30 Nr1024_1  | 15:55:24.0  35:52:48 2000 | 101 | r | 1.13 | 0.60 0.61   187 |   OG244 |  OB3070 |P 1 V Q R|
 2159534 | 17Am07 Jul 19 22:14:46 17 | 17AP30 Nr1025_1  | 16:00:09.6  35:52:48 2000 | 106 | r | 1.13 | 0.68 0.69   193 |   OG244 |  OB3073 |P 1 V Q R|
 2159535 | 17Am07 Jul 19 22:17:11 17 | 17AP30 Nr1026_1  | 16:04:55.2  35:52:48 2000 | 100 | r | 1.13 | 0.70 0.70   182 |   OG244 |  OB3076 |P 1 V Q R|
 2159536 | 17Am07 Jul 19 22:19:41 17 | 17AP30 Nr1027_1  | 16:09:40.8  35:52:48 2000 | 105 | r | 1.12 | 0.69 0.71   191 |   OG244 |  OB3079 |P 1 V Q R|
 2159537 | 17Am07 Jul 19 22:22:15 17 | 17AP30 Nr1169_1  | 15:46:04.8  36:51:36 2000 | 106 | r | 1.18 | 0.65 0.65   195 |   OG280 |  OB3505 |P 1 V Q R|
 2159538 | 17Am07 Jul 19 22:24:46 17 | 17AP30 Nr1170_1  | 15:50:55.2  36:51:36 2000 | 106 | r | 1.18 | 0.62 0.63   195 |   OG280 |  OB3508 |P 1 V Q R|
 2159539 | 17Am07 Jul 19 22:27:15 17 | 17AP30 Nr1171_1  | 15:55:45.6  36:51:36 2000 | 104 | r | 1.17 | 0.62 0.62   189 |   OG280 |  OB3511 |P 1 V Q R|
 2159540 | 17Am07 Jul 19 22:29:42 17 | 17AP30 Nr1172_1  | 16:00:36.0  36:51:36 2000 | 102 | r | 1.17 | 0.58 0.60   188 |   OG280 |  OB3514 |P 1 V Q R|
 2159541 | 17Am07 Jul 19 22:32:10 17 | 17AP30 Nr1173_1  | 16:05:26.4  36:51:36 2000 | 102 | r | 1.16 | 0.59 0.59   191 |   OG280 |  OB3517 |P 1 V Q R|
 2159542 | 17Am07 Jul 19 22:34:39 17 | 17AP30 Nr1174_1  | 16:10:16.8  36:51:36 2000 | 101 | r | 1.15 | 0.64 0.65   187 |   OG280 |  OB3520 |P 1 V Q R|
 2159543 | 17Am07 Jul 19 22:37:05 17 | 17AP30 Nr1175_1  | 16:15:07.2  36:51:36 2000 | 101 | r | 1.15 | 0.67 0.68   181 |   OG280 |  OB3523 |P 1 V Q R|
 2159544 | 17Am07 Jul 19 22:39:41 17 | 17AP30 Nr1317_1  | 15:50:33.6  37:50:24 2000 | 102 | r | 1.22 | 0.70 0.72   188 |   OG313 |  OB3949 |P 1 V Q R|
 2159545 | 17Am07 Jul 19 22:42:10 17 | 17AP30 Nr1318_1  | 15:55:26.4  37:50:24 2000 | 103 | r | 1.21 | 0.72 0.74   190 |   OG313 |  OB3952 |P 1 V Q R|
 2159546 | 17Am07 Jul 19 22:44:42 17 | 17AP30 Nr1319_1  | 16:00:19.2  37:50:24 2000 | 107 | r | 1.21 | 0.70 0.72   196 |   OG313 |  OB3955 |P 1 V Q R|
 2159547 | 17Am07 Jul 19 22:47:17 17 | 17AP30 Nr1320_1  | 16:05:12.0  37:50:24 2000 | 108 | r | 1.20 | 0.82 0.84   197 |   OG313 |  OB3958 |P 1 V Q R|
 2159548 | 17Am07 Jul 19 22:49:50 17 | 17AP30 Nr1321_1  | 16:10:04.8  37:50:24 2000 | 107 | r | 1.19 | 0.72 0.73   196 |   OG313 |  OB3961 |P 1 V Q R|
 2159549 | 17Am07 Jul 19 22:52:30 17 | 17AP30 Nr1322_1  | 16:14:57.6  37:50:24 2000 | 115 | r | 1.19 | 0.65 0.67   211 |   OG313 |  OB3964 |P 1 V Q R|
 2159550 | 17Am07 Jul 19 22:55:06 17 | 17AP30 Nr1323_1  | 16:19:50.4  37:50:24 2000 | 107 | r | 1.18 | 0.64 0.66   196 |   OG313 |  OB3967 |P 1 V Q R|
 2159551 | 17Am07 Jul 19 22:58:11 17 | 17AP30 Nr3679_1  | 17:04:07.2  55:28:48 2000 | 105 | r | 1.28 | 0.61 0.63   209 |  OG1258 | OB11035 |P 5 O Q R|
 2159552 | 17Am07 Jul 19 23:00:42 17 | 17AP30 Nr3680_1  | 17:10:57.6  55:28:48 2000 | 105 | r | 1.28 | 0.62 0.63   200 |  OG1258 | OB11038 |P 1 V Q R|
 2159553 | 17Am07 Jul 19 23:03:34 17 | 17AP30 Nr3681_1  | 17:17:48.0  55:28:48 2000 | 127 | r | 1.27 | 0.65 0.67   241 |  OG1258 | OB11041 |P 1 V Q R|
 2159554 | 17Am07 Jul 19 23:06:11 17 | 17AP30 Nr3793_1  | 17:14:00.0  56:27:36 2000 | 109 | r | 1.30 | 0.65 0.66   209 |  OG1258 | OB11377 |P 1 V Q R|
 2159555 | 17Am07 Jul 19 23:08:52 17 | 17AP30 Nr4006_1  | 16:45:00.0  58:25:12 2000 | 111 | r | 1.38 | 0.66 0.67   221 |  OG1258 | OB12016 |P 1 V Q R|
 2159556 | 17Am07 Jul 19 23:11:31 17 | 17AP30 Nr4007_1  | 16:52:24.0  58:25:12 2000 | 113 | r | 1.37 | 0.67 0.69   225 |  OG1258 | OB12019 |P 1 V Q R|
 2159557 | 17Am07 Jul 19 23:14:10 17 | 17AP30 Nr4008_1  | 16:59:48.0  58:25:12 2000 | 114 | r | 1.36 | 0.63 0.65   228 |  OG1258 | OB12022 |P 1 V Q R|
 2159558 | 17Am07 Jul 19 23:16:50 17 | 17AP30 Nr4009_1  | 17:07:12.0  58:25:12 2000 | 115 | r | 1.36 | 0.64 0.65   229 |  OG1258 | OB12025 |P 1 V Q R|
 2159559 | 17Am07 Jul 19 23:19:29 17 | 17AP30 Nr4010_1  | 17:14:36.0  58:25:12 2000 | 114 | r | 1.35 | 0.63 0.65   229 |  OG1258 | OB12028 |P 1 V Q R|
 2159560 | 17Am07 Jul 19 23:22:08 17 | 17AP30 Nr3214_1  | 17:16:57.6  51:33:36 2000 | 113 | r | 1.25 | 0.77 0.76   226 |  OG1255 |  OB9640 |P 1 V Q R|
 2159561 | 17Am07 Jul 19 23:24:46 17 | 17AP30 Nr3448_1  | 16:47:24.0  53:31:12 2000 | 113 | r | 1.33 | 0.71 0.72   236 |  OG1255 | OB10342 |P 1 V Q R|
 2159562 | 17Am07 Jul 19 23:27:36 17 | 17AP30 Nr3449_1  | 16:53:55.2  53:31:12 2000 | 125 | r | 1.33 | 0.69 0.68   263 |  OG1255 | OB10345 |P 1 V Q R|
 2159563 | 17Am07 Jul 19 23:30:27 17 | 17AP30 Nr3450_1  | 17:00:26.4  53:31:12 2000 | 123 | r | 1.32 | 0.70 0.71   262 |  OG1255 | OB10348 |P 1 V Q R|
 2159564 | 17Am07 Jul 19 23:33:12 17 | 17AP30 Nr3451_1  | 17:06:57.6  53:31:12 2000 | 120 | r | 1.31 | 0.70 0.70   254 |  OG1255 | OB10351 |P 1 V Q R|
 2159565 | 17Am07 Jul 19 23:36:01 17 | 17AP30 Nr3452_1  | 17:13:28.8  53:31:12 2000 | 123 | r | 1.30 | 0.68 0.67   259 |  OG1255 | OB10354 |P 1 V Q R|
 2159566 | 17Am07 Jul 19 23:38:51 17 | 17AP30 Nr3565_1  | 16:55:55.2  54:30:00 2000 | 123 | r | 1.36 | 0.63 0.64   267 |  OG1255 | OB10693 |P 1 V Q R|
 2159567 | 17Am07 Jul 19 23:41:38 17 | 17AP30 Nr3566_1  | 17:02:36.0  54:30:00 2000 | 121 | r | 1.35 | 0.62 0.63   265 |  OG1255 | OB10696 |P 1 V Q R|
 2159568 | 17Am07 Jul 19 23:44:28 17 | 17AP30 Nr3567_1  | 17:09:16.8  54:30:00 2000 | 124 | r | 1.34 | 0.64 0.65   271 |  OG1255 | OB10699 |P 1 V Q R|
 2159569 | 17Am07 Jul 19 23:49:47 17 | 17AP30 Nr3568_1  | 17:15:57.6  54:30:00 2000 | 122 | r | 1.34 | 0.68 0.68   265 |  OG1255 | OB10702 |P 1 V Q R|
 2159570 | 17Am07 Jul 19 23:53:00 17 | 17AP30 Nr3679_1  | 17:04:07.2  55:28:48 2000 | 125 | r | 1.39 | 0.64 0.64   279 |  OG1258 | OB11035 |P 1 V Q R|
 2159571 | 17Am07 Jul 19 23:55:46 17 | 17AP30 Nr1614_3  | 16:31:50.4  39:28:01 2000 | 100 | r | 1.34 | 0.57 0.58   224 |   OG384 |  OB4842 |P 1 V Q R|
 2159572 | 17Am07 Jul 19 23:59:34 17 | 17AP30 Nr1615_3  | 16:36:52.8  39:28:01 2000 | 182 | r | 1.33 | 0.64 0.63   412 |   OG384 |  OB4845 |P 1 V Q R|
 2159573 | 17Am07 Jul 20 00:03:54 17 | 17AP30 Nr1616_3  | 16:41:55.2  39:28:01 2000 | 215 | r | 1.33 | 0.68 0.69   495 |   OG384 |  OB4848 |P 1 V Q R|
 2159574 | 17Am07 Jul 20 00:06:55 17 | 17AP30 Nr1617_3  | 16:46:57.6  39:28:01 2000 | 135 | r | 1.33 | 0.67 0.68   317 |   OG384 |  OB4851 |P 1 V Q R|
 2159575 | 17Am07 Jul 20 00:10:05 17 | 17AP30 Nr1618_3  | 16:52:00.0  39:28:01 2000 | 145 | r | 1.32 | 0.63 0.65   339 |   OG384 |  OB4854 |P 1 V Q R|
 2159576 | 17Am07 Jul 20 00:13:05 17 | 17AP30 Nr1619_3  | 16:57:02.4  39:28:01 2000 | 135 | r | 1.31 | 0.64 0.65   324 |   OG384 |  OB4857 |P 1 V Q R|
 2159577 | 17Am07 Jul 20 00:16:28 17 | 17AP30 Nr1620_3  | 17:02:04.8  39:28:01 2000 | 158 | r | 1.30 | 0.76 0.78   383 |   OG384 |  OB4860 |P 1 V Q R|
 2159578 | 17Am07 Jul 20 00:20:06 17 | 17AP30 Nr1035_3  | 16:46:02.4  35:32:49 2000 | 173 | r | 1.36 | 0.69 0.70   430 |   OG252 |  OB3105 |P 1 V Q R|
 2159579 | 17Am07 Jul 20 00:23:19 17 | 17AP30 Nr1036_3  | 16:50:48.0  35:32:49 2000 | 148 | r | 1.36 | 0.60 0.60   369 |   OG252 |  OB3108 |P 1 V Q R|
 2159580 | 17Am07 Jul 20 00:26:21 17 | 17AP30 Nr1037_3  | 16:55:33.6  35:32:49 2000 | 137 | r | 1.35 | 0.62 0.62   338 |   OG252 |  OB3111 |P 1 V Q R|
 2159581 | 17Am07 Jul 20 00:29:43 17 | 17AP30 Nr1038_3  | 17:00:19.2  35:32:49 2000 | 157 | r | 1.34 | 0.67 0.68   390 |   OG252 |  OB3114 |P 1 V Q R|
 2159582 | 17Am07 Jul 20 00:32:44 17 | 17AP30 Nr1039_3  | 17:05:04.8  35:32:49 2000 | 134 | r | 1.34 | 0.73 0.72   335 |   OG252 |  OB3117 |P 1 V Q R|
 2159583 | 17Am07 Jul 20 00:36:28 17 | 17AP30 Nr1040_3  | 17:09:50.4  35:32:49 2000 | 178 | r | 1.33 | 0.65 0.66   454 |   OG252 |  OB3120 |P 1 V Q R|
 2159584 | 17Am07 Jul 20 00:39:54 17 | 17AP30 Nr1041_3  | 17:14:36.0  35:32:49 2000 | 160 | r | 1.33 | 0.82 0.84   409 |   OG252 |  OB3123 |P 1 V Q R|
 2159585 | 17Am07 Jul 20 00:43:16 17 | 17AP30 Nr1183_3  | 16:52:04.8  36:31:37 2000 | 145 | r | 1.45 | 1.03 1.06   396 |  OG1239 |  OB3549 |P 3 O Q R|
 2159586 | 17Am07 Jul 20 00:46:55 17 | 17AP30 Nr1184_3  | 16:56:55.2  36:31:37 2000 | 174 | r | 1.44 | 0.75 0.77   469 |  OG1239 |  OB3552 |P 1 V Q R|
 2159587 | 17Am07 Jul 20 00:51:19 17 | 17AP30 Nr1185_3  | 17:01:45.6  36:31:37 2000 | 218 | r | 1.44 | 0.79 0.80   596 |  OG1239 |  OB3555 |P 1 V Q R|
 2159588 | 17Am07 Jul 20 00:54:48 17 | 17AP30 Nr1186_3  | 17:06:36.0  36:31:37 2000 | 164 | r | 1.44 | 0.76 0.78   457 |  OG1239 |  OB3558 |P 1 V Q R|
 2159589 | 17Am07 Jul 20 00:59:11 17 | 17AP30 Nr1187_3  | 17:11:26.4  36:31:37 2000 | 218 | r | 1.43 | 0.89 0.91   615 |  OG1239 |  OB3561 |P 1 V Q R|
 2159590 | 17Am07 Jul 20 01:03:43 17 | 17AP30 Nr1188_3  | 17:16:16.8  36:31:37 2000 | 226 | r | 1.43 | 0.81 0.82   656 |  OG1239 |  OB3564 |P 1 V Q R|
 2159591 | 17Am07 Jul 20 01:08:12 17 | 17AP99 Sr0014_2  | 22:47:50.4  30:19:58 2000 | 100 | r | 1.17 | 0.74 0.77   256 |     OG2 | OB20040 |P 1 V Q R|
 2159592 | 17Am07 Jul 20 01:11:52 17 | 17AP99 Sr0015_2  | 22:52:19.2  30:19:58 2000 | 175 | r | 1.18 | 0.69 0.71   435 |     OG2 | OB20043 |P 1 V Q R|
 2159593 | 17Am07 Jul 20 01:15:03 17 | 17AP99 Sr0016_2  | 22:56:48.0  30:19:58 2000 | 146 | r | 1.18 | 0.67 0.69   363 |     OG2 | OB20046 |P 1 V Q R|
 2159594 | 17Am07 Jul 20 01:18:11 17 | 17AP99 Sr0017_2  | 23:01:16.8  30:19:58 2000 | 143 | r | 1.18 | 0.61 0.62   354 |     OG2 | OB20049 |P 1 V Q R|
 2159595 | 17Am07 Jul 20 01:21:12 17 | 17AP99 Sr0018_2  | 23:05:45.6  30:19:58 2000 | 136 | r | 1.18 | 0.58 0.59   343 |     OG2 | OB20052 |P 1 V Q R|
 2159596 | 17Am07 Jul 20 01:24:05 17 | 17AP99 Sr0019_2  | 23:10:14.4  30:19:58 2000 | 127 | r | 1.19 | 0.62 0.64   319 |     OG2 | OB20055 |P 1 V Q R|
 2159597 | 17Am07 Jul 20 01:27:02 17 | 17AP99 Sr0020_2  | 23:14:43.2  30:19:58 2000 | 132 | r | 1.19 | 0.65 0.67   333 |     OG2 | OB20058 |P 1 V Q R|
 2159598 | 17Am07 Jul 20 01:29:50 17 | 17AP99 Sr0079_2  | 22:48:24.0  31:18:46 2000 | 123 | r | 1.12 | 0.76 0.78   297 |    OG23 | OB20235 |P 1 V Q R|
 2159599 | 17Am07 Jul 20 01:32:59 17 | 17AP99 Sr0080_2  | 22:52:55.2  31:18:46 2000 | 143 | r | 1.13 | 0.66 0.69   348 |    OG23 | OB20238 |P 1 V Q R|
 2159600 | 17Am07 Jul 20 01:36:07 17 | 17AP99 Sr0081_2  | 22:57:26.4  31:18:46 2000 | 142 | r | 1.13 | 0.67 0.70   356 |    OG23 | OB20241 |P 1 V Q R|
 2159601 | 17Am07 Jul 20 01:39:20 17 | 17AP99 Sr0082_2  | 23:01:57.6  31:18:46 2000 | 148 | r | 1.13 | 0.72 0.75   378 |    OG23 | OB20244 |P 1 V Q R|
 2159602 | 17Am07 Jul 20 01:42:37 17 | 17AP99 Sr0083_2  | 23:06:28.8  31:18:46 2000 | 152 | r | 1.14 | 0.70 0.72   386 |    OG23 | OB20247 |P 1 V Q R|
 2159603 | 17Am07 Jul 20 01:45:45 17 | 17AP99 Sr0084_2  | 23:11:00.0  31:18:46 2000 | 142 | r | 1.14 | 0.68 0.69   361 |    OG23 | OB20250 |P 1 V Q R|
 2159604 | 17Am07 Jul 20 01:48:51 17 | 17AP99 Sr0085_2  | 23:15:31.2  31:18:46 2000 | 141 | r | 1.14 | 0.65 0.68   360 |    OG23 | OB20253 |P 1 V Q R|
 2159605 | 17Am07 Jul 20 01:51:58 17 | 17AP99 Sr0142_2  | 22:56:21.6  32:17:34 2000 | 129 | r | 1.10 | 0.78 0.79   317 |    OG44 | OB20424 |P 1 V Q R|
 2159606 | 17Am07 Jul 20 01:54:59 17 | 17AP99 Sr0143_2  | 23:00:55.2  32:17:34 2000 | 136 | r | 1.10 | 0.77 0.79   340 |    OG44 | OB20427 |P 1 V Q R|
 2159607 | 17Am07 Jul 20 01:58:20 17 | 17AP99 Sr0144_2  | 23:05:28.8  32:17:34 2000 | 156 | r | 1.11 | 0.77 0.80   401 |    OG44 | OB20430 |P 1 V Q R|
 2159608 | 17Am07 Jul 20 02:01:32 17 | 17AP99 Sr0145_2  | 23:10:02.4  32:17:34 2000 | 146 | r | 1.11 | 0.76 0.76   376 |    OG44 | OB20433 |P 1 V Q R|
 2159609 | 17Am07 Jul 20 02:04:46 17 | 17AP99 Sr0146_2  | 23:14:36.0  32:17:34 2000 | 148 | r | 1.11 | 0.76 0.79   384 |    OG44 | OB20436 |P 1 V Q R|
 2159610 | 17Am07 Jul 20 02:08:01 17 | 17AP99 Sr0147_2  | 23:19:09.6  32:17:34 2000 | 149 | r | 1.11 | 0.99 1.01   393 |    OG44 | OB20439 |P 3 O Q R|
 2159611 | 17Am07 Jul 20 02:11:38 17 | 17AP99 Sr0148_2  | 23:23:43.2  32:17:34 2000 | 170 | r | 1.12 | 0.91 0.93   466 |    OG44 | OB20442 |P 1 V Q R|
 2159612 | 17Am07 Jul 20 02:16:06 17 | 17AP99 Sr0201_2  | 23:04:52.8  33:16:22 2000 | 191 | r | 1.08 | 0.80 0.83   493 |    OG62 | OB20601 |P 1 V Q R|
 2159613 | 17Am07 Jul 20 02:19:41 17 | 17AP99 Sr0202_2  | 23:09:28.8  33:16:22 2000 | 170 | r | 1.08 | 0.93 0.96   437 |    OG62 | OB20604 |P 3 O Q R|
 2159614 | 17Am07 Jul 20 02:23:04 17 | 17AP99 Sr0203_2  | 23:14:04.8  33:16:22 2000 | 149 | r | 1.08 | 0.82 0.85   375 |    OG62 | OB20607 |P 1 V Q R|
 2159615 | 17Am07 Jul 20 02:26:37 17 | 17AP99 Sr0204_2  | 23:18:40.8  33:16:22 2000 | 168 | r | 1.09 | 0.71 0.74   422 |    OG62 | OB20610 |P 1 V Q R|
 2159616 | 17Am07 Jul 20 02:30:02 17 | 17AP99 Sr0205_2  | 23:23:16.8  33:16:22 2000 | 160 | r | 1.09 | 0.82 0.84   405 |    OG62 | OB20613 |P 1 V Q R|
 2159617 | 17Am07 Jul 20 02:33:12 17 | 17AP99 Sr0206_2  | 23:27:52.8  33:16:22 2000 | 138 | r | 1.09 | 1.33 1.35   348 |    OG62 | OB20616 |P 3 O Q R|
 2159618 | 17Am07 Jul 20 02:36:47 17 | 17AP99 Sr0207_2  | 23:32:28.8  33:16:22 2000 | 169 | r | 1.09 | 0.85 0.87   418 |    OG62 | OB20619 |P 1 V Q R|
 2159619 | 17Am07 Jul 20 02:42:00 17 | 17AP99 Sr0258_2  | 23:17:21.6  34:15:10 2000 | 268 | r | 1.07 | 0.83 0.86   647 |    OG80 | OB20772 |P 1 V Q R|
 2159620 | 17Am07 Jul 20 02:45:27 17 | 17AP99 Sr0259_2  | 23:22:00.0  34:15:10 2000 | 159 | r | 1.07 | 0.73 0.76   381 |    OG80 | OB20775 |P 1 V Q R|
 2159621 | 17Am07 Jul 20 02:49:09 17 | 17AP99 Sr0260_2  | 23:26:38.4  34:15:10 2000 | 176 | r | 1.07 | 0.71 0.74   413 |    OG80 | OB20778 |P 1 V Q R|
 2159622 | 17Am07 Jul 20 02:52:12 17 | 17AP99 Sr0261_2  | 23:31:16.8  34:15:10 2000 | 137 | r | 1.07 | 0.69 0.73   325 |    OG80 | OB20781 |P 1 V Q R|
 2159623 | 17Am07 Jul 20 02:55:07 17 | 17AP99 Sr0262_2  | 23:35:55.2  34:15:10 2000 | 130 | r | 1.07 | 0.79 0.82   303 |    OG80 | OB20784 |P 1 V Q R|
 2159624 | 17Am07 Jul 20 02:58:48 17 | 17AP99 Sr0263_2  | 23:40:33.6  34:15:10 2000 | 160 | r | 1.08 | 0.75 0.78   378 |    OG80 | OB20787 |P 1 V Q R|
 2159625 | 17Am07 Jul 20 03:02:01 17 | 17AP99 Sr0264_2  | 23:45:12.0  34:15:10 2000 | 143 | r | 1.08 | 0.69 0.71   345 |    OG80 | OB20790 |P 1 V Q R|
 2159626 | 17Am07 Jul 20 03:05:15 17 | 17AP99 Sr0147_2  | 23:19:09.6  32:17:34 2000 | 131 | r | 1.04 | 0.70 0.73   312 |    OG44 | OB20439 |P 1 V Q R|
 2159627 | 17Am07 Jul 20 03:08:08 17 | 17AP99 Sr0202_2  | 23:09:28.8  33:16:22 2000 | 128 | r | 1.04 | 0.65 0.68   306 |    OG62 | OB20604 |P 1 V Q R|
